class_name,subtype,source_path,output_path,augmentation,parameters_json
No Foam,root,No Foam/frame_0073.jpg,No Foam/augmented/small_rotation/root/frame_0073__small_rotation.jpg,small_rotation,"{""angle_degrees"": -2.4114}"
No Foam,root,No Foam/frame_0073.jpg,No Foam/augmented/horizontal_flip/root/frame_0073__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0073.jpg,No Foam/augmented/brightness/root/frame_0073__brightness.jpg,brightness,"{""factor"": 1.0358}"
No Foam,root,No Foam/frame_0073.jpg,No Foam/augmented/contrast/root/frame_0073__contrast.jpg,contrast,"{""factor"": 0.8832}"
No Foam,root,No Foam/frame_0073.jpg,No Foam/augmented/saturation/root/frame_0073__saturation.jpg,saturation,"{""factor"": 1.042}"
No Foam,root,No Foam/frame_0073.jpg,No Foam/augmented/zoom_translate/root/frame_0073__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0227, ""shift_y_fraction"": -0.0079, ""zoom"": 1.0149}"
No Foam,root,No Foam/frame_0074.jpg,No Foam/augmented/small_rotation/root/frame_0074__small_rotation.jpg,small_rotation,"{""angle_degrees"": 4.0482}"
No Foam,root,No Foam/frame_0074.jpg,No Foam/augmented/horizontal_flip/root/frame_0074__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0074.jpg,No Foam/augmented/brightness/root/frame_0074__brightness.jpg,brightness,"{""factor"": 1.0405}"
No Foam,root,No Foam/frame_0074.jpg,No Foam/augmented/contrast/root/frame_0074__contrast.jpg,contrast,"{""factor"": 0.9835}"
No Foam,root,No Foam/frame_0074.jpg,No Foam/augmented/saturation/root/frame_0074__saturation.jpg,saturation,"{""factor"": 1.0964}"
No Foam,root,No Foam/frame_0074.jpg,No Foam/augmented/zoom_translate/root/frame_0074__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0103, ""shift_y_fraction"": -0.0268, ""zoom"": 1.0672}"
No Foam,root,No Foam/frame_0075.jpg,No Foam/augmented/small_rotation/root/frame_0075__small_rotation.jpg,small_rotation,"{""angle_degrees"": 2.4487}"
No Foam,root,No Foam/frame_0075.jpg,No Foam/augmented/horizontal_flip/root/frame_0075__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0075.jpg,No Foam/augmented/brightness/root/frame_0075__brightness.jpg,brightness,"{""factor"": 1.0958}"
No Foam,root,No Foam/frame_0075.jpg,No Foam/augmented/contrast/root/frame_0075__contrast.jpg,contrast,"{""factor"": 0.8816}"
No Foam,root,No Foam/frame_0075.jpg,No Foam/augmented/saturation/root/frame_0075__saturation.jpg,saturation,"{""factor"": 1.0922}"
No Foam,root,No Foam/frame_0075.jpg,No Foam/augmented/zoom_translate/root/frame_0075__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0243, ""shift_y_fraction"": 0.0337, ""zoom"": 1.0736}"
No Foam,root,No Foam/frame_0076.jpg,No Foam/augmented/small_rotation/root/frame_0076__small_rotation.jpg,small_rotation,"{""angle_degrees"": 2.4213}"
No Foam,root,No Foam/frame_0076.jpg,No Foam/augmented/horizontal_flip/root/frame_0076__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0076.jpg,No Foam/augmented/brightness/root/frame_0076__brightness.jpg,brightness,"{""factor"": 1.0796}"
No Foam,root,No Foam/frame_0076.jpg,No Foam/augmented/contrast/root/frame_0076__contrast.jpg,contrast,"{""factor"": 0.857}"
No Foam,root,No Foam/frame_0076.jpg,No Foam/augmented/saturation/root/frame_0076__saturation.jpg,saturation,"{""factor"": 1.0995}"
No Foam,root,No Foam/frame_0076.jpg,No Foam/augmented/zoom_translate/root/frame_0076__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0038, ""shift_y_fraction"": -0.0287, ""zoom"": 1.0154}"
No Foam,root,No Foam/frame_0077.jpg,No Foam/augmented/small_rotation/root/frame_0077__small_rotation.jpg,small_rotation,"{""angle_degrees"": -2.6323}"
No Foam,root,No Foam/frame_0077.jpg,No Foam/augmented/horizontal_flip/root/frame_0077__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0077.jpg,No Foam/augmented/brightness/root/frame_0077__brightness.jpg,brightness,"{""factor"": 1.0241}"
No Foam,root,No Foam/frame_0077.jpg,No Foam/augmented/contrast/root/frame_0077__contrast.jpg,contrast,"{""factor"": 0.8558}"
No Foam,root,No Foam/frame_0077.jpg,No Foam/augmented/saturation/root/frame_0077__saturation.jpg,saturation,"{""factor"": 1.0762}"
No Foam,root,No Foam/frame_0077.jpg,No Foam/augmented/zoom_translate/root/frame_0077__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0062, ""shift_y_fraction"": 0.0229, ""zoom"": 1.0134}"
No Foam,root,No Foam/frame_0078.jpg,No Foam/augmented/small_rotation/root/frame_0078__small_rotation.jpg,small_rotation,"{""angle_degrees"": -3.3931}"
No Foam,root,No Foam/frame_0078.jpg,No Foam/augmented/horizontal_flip/root/frame_0078__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0078.jpg,No Foam/augmented/brightness/root/frame_0078__brightness.jpg,brightness,"{""factor"": 0.9935}"
No Foam,root,No Foam/frame_0078.jpg,No Foam/augmented/contrast/root/frame_0078__contrast.jpg,contrast,"{""factor"": 0.8582}"
No Foam,root,No Foam/frame_0078.jpg,No Foam/augmented/saturation/root/frame_0078__saturation.jpg,saturation,"{""factor"": 1.0696}"
No Foam,root,No Foam/frame_0078.jpg,No Foam/augmented/zoom_translate/root/frame_0078__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0199, ""shift_y_fraction"": -0.0139, ""zoom"": 1.0411}"
No Foam,root,No Foam/frame_0079.jpg,No Foam/augmented/small_rotation/root/frame_0079__small_rotation.jpg,small_rotation,"{""angle_degrees"": -5.9347}"
No Foam,root,No Foam/frame_0079.jpg,No Foam/augmented/horizontal_flip/root/frame_0079__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0079.jpg,No Foam/augmented/brightness/root/frame_0079__brightness.jpg,brightness,"{""factor"": 1.0485}"
No Foam,root,No Foam/frame_0079.jpg,No Foam/augmented/contrast/root/frame_0079__contrast.jpg,contrast,"{""factor"": 0.9269}"
No Foam,root,No Foam/frame_0079.jpg,No Foam/augmented/saturation/root/frame_0079__saturation.jpg,saturation,"{""factor"": 0.9997}"
No Foam,root,No Foam/frame_0079.jpg,No Foam/augmented/zoom_translate/root/frame_0079__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0233, ""shift_y_fraction"": 0.0089, ""zoom"": 1.0049}"
No Foam,root,No Foam/frame_0080.jpg,No Foam/augmented/small_rotation/root/frame_0080__small_rotation.jpg,small_rotation,"{""angle_degrees"": -1.8464}"
No Foam,root,No Foam/frame_0080.jpg,No Foam/augmented/horizontal_flip/root/frame_0080__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0080.jpg,No Foam/augmented/brightness/root/frame_0080__brightness.jpg,brightness,"{""factor"": 1.0712}"
No Foam,root,No Foam/frame_0080.jpg,No Foam/augmented/contrast/root/frame_0080__contrast.jpg,contrast,"{""factor"": 0.9998}"
No Foam,root,No Foam/frame_0080.jpg,No Foam/augmented/saturation/root/frame_0080__saturation.jpg,saturation,"{""factor"": 0.9533}"
No Foam,root,No Foam/frame_0080.jpg,No Foam/augmented/zoom_translate/root/frame_0080__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0191, ""shift_y_fraction"": 0.0071, ""zoom"": 1.0436}"
No Foam,root,No Foam/frame_0081.jpg,No Foam/augmented/small_rotation/root/frame_0081__small_rotation.jpg,small_rotation,"{""angle_degrees"": -7.4835}"
No Foam,root,No Foam/frame_0081.jpg,No Foam/augmented/horizontal_flip/root/frame_0081__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0081.jpg,No Foam/augmented/brightness/root/frame_0081__brightness.jpg,brightness,"{""factor"": 0.9922}"
No Foam,root,No Foam/frame_0081.jpg,No Foam/augmented/contrast/root/frame_0081__contrast.jpg,contrast,"{""factor"": 0.9305}"
No Foam,root,No Foam/frame_0081.jpg,No Foam/augmented/saturation/root/frame_0081__saturation.jpg,saturation,"{""factor"": 0.9578}"
No Foam,root,No Foam/frame_0081.jpg,No Foam/augmented/zoom_translate/root/frame_0081__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0317, ""shift_y_fraction"": -0.0305, ""zoom"": 1.0494}"
No Foam,root,No Foam/frame_0082.jpg,No Foam/augmented/small_rotation/root/frame_0082__small_rotation.jpg,small_rotation,"{""angle_degrees"": 3.7777}"
No Foam,root,No Foam/frame_0082.jpg,No Foam/augmented/horizontal_flip/root/frame_0082__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0082.jpg,No Foam/augmented/brightness/root/frame_0082__brightness.jpg,brightness,"{""factor"": 1.1011}"
No Foam,root,No Foam/frame_0082.jpg,No Foam/augmented/contrast/root/frame_0082__contrast.jpg,contrast,"{""factor"": 1.1147}"
No Foam,root,No Foam/frame_0082.jpg,No Foam/augmented/saturation/root/frame_0082__saturation.jpg,saturation,"{""factor"": 1.0443}"
No Foam,root,No Foam/frame_0082.jpg,No Foam/augmented/zoom_translate/root/frame_0082__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0165, ""shift_y_fraction"": -0.0346, ""zoom"": 1.0089}"
No Foam,root,No Foam/frame_0083.jpg,No Foam/augmented/small_rotation/root/frame_0083__small_rotation.jpg,small_rotation,"{""angle_degrees"": -4.1672}"
No Foam,root,No Foam/frame_0083.jpg,No Foam/augmented/horizontal_flip/root/frame_0083__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0083.jpg,No Foam/augmented/brightness/root/frame_0083__brightness.jpg,brightness,"{""factor"": 1.0646}"
No Foam,root,No Foam/frame_0083.jpg,No Foam/augmented/contrast/root/frame_0083__contrast.jpg,contrast,"{""factor"": 0.886}"
No Foam,root,No Foam/frame_0083.jpg,No Foam/augmented/saturation/root/frame_0083__saturation.jpg,saturation,"{""factor"": 1.0246}"
No Foam,root,No Foam/frame_0083.jpg,No Foam/augmented/zoom_translate/root/frame_0083__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0269, ""shift_y_fraction"": 0.0165, ""zoom"": 1.0093}"
No Foam,root,No Foam/frame_0084.jpg,No Foam/augmented/small_rotation/root/frame_0084__small_rotation.jpg,small_rotation,"{""angle_degrees"": 3.3604}"
No Foam,root,No Foam/frame_0084.jpg,No Foam/augmented/horizontal_flip/root/frame_0084__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0084.jpg,No Foam/augmented/brightness/root/frame_0084__brightness.jpg,brightness,"{""factor"": 0.9952}"
No Foam,root,No Foam/frame_0084.jpg,No Foam/augmented/contrast/root/frame_0084__contrast.jpg,contrast,"{""factor"": 1.0703}"
No Foam,root,No Foam/frame_0084.jpg,No Foam/augmented/saturation/root/frame_0084__saturation.jpg,saturation,"{""factor"": 1.0435}"
No Foam,root,No Foam/frame_0084.jpg,No Foam/augmented/zoom_translate/root/frame_0084__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.01, ""shift_y_fraction"": 0.0247, ""zoom"": 1.069}"
No Foam,root,No Foam/frame_0085.jpg,No Foam/augmented/small_rotation/root/frame_0085__small_rotation.jpg,small_rotation,"{""angle_degrees"": 3.1613}"
No Foam,root,No Foam/frame_0085.jpg,No Foam/augmented/horizontal_flip/root/frame_0085__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0085.jpg,No Foam/augmented/brightness/root/frame_0085__brightness.jpg,brightness,"{""factor"": 0.9172}"
No Foam,root,No Foam/frame_0085.jpg,No Foam/augmented/contrast/root/frame_0085__contrast.jpg,contrast,"{""factor"": 1.117}"
No Foam,root,No Foam/frame_0085.jpg,No Foam/augmented/saturation/root/frame_0085__saturation.jpg,saturation,"{""factor"": 0.913}"
No Foam,root,No Foam/frame_0085.jpg,No Foam/augmented/zoom_translate/root/frame_0085__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0273, ""shift_y_fraction"": 0.0342, ""zoom"": 1.0716}"
No Foam,root,No Foam/frame_0086.jpg,No Foam/augmented/small_rotation/root/frame_0086__small_rotation.jpg,small_rotation,"{""angle_degrees"": -1.8339}"
No Foam,root,No Foam/frame_0086.jpg,No Foam/augmented/horizontal_flip/root/frame_0086__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0086.jpg,No Foam/augmented/brightness/root/frame_0086__brightness.jpg,brightness,"{""factor"": 1.0123}"
No Foam,root,No Foam/frame_0086.jpg,No Foam/augmented/contrast/root/frame_0086__contrast.jpg,contrast,"{""factor"": 1.0241}"
No Foam,root,No Foam/frame_0086.jpg,No Foam/augmented/saturation/root/frame_0086__saturation.jpg,saturation,"{""factor"": 1.0066}"
No Foam,root,No Foam/frame_0086.jpg,No Foam/augmented/zoom_translate/root/frame_0086__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0285, ""shift_y_fraction"": 0.0233, ""zoom"": 1.0312}"
No Foam,root,No Foam/frame_0087.jpg,No Foam/augmented/small_rotation/root/frame_0087__small_rotation.jpg,small_rotation,"{""angle_degrees"": 2.8778}"
No Foam,root,No Foam/frame_0087.jpg,No Foam/augmented/horizontal_flip/root/frame_0087__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0087.jpg,No Foam/augmented/brightness/root/frame_0087__brightness.jpg,brightness,"{""factor"": 0.9675}"
No Foam,root,No Foam/frame_0087.jpg,No Foam/augmented/contrast/root/frame_0087__contrast.jpg,contrast,"{""factor"": 1.1222}"
No Foam,root,No Foam/frame_0087.jpg,No Foam/augmented/saturation/root/frame_0087__saturation.jpg,saturation,"{""factor"": 0.9277}"
No Foam,root,No Foam/frame_0087.jpg,No Foam/augmented/zoom_translate/root/frame_0087__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0161, ""shift_y_fraction"": 0.0206, ""zoom"": 1.0077}"
No Foam,root,No Foam/frame_0088.jpg,No Foam/augmented/small_rotation/root/frame_0088__small_rotation.jpg,small_rotation,"{""angle_degrees"": 6.2145}"
No Foam,root,No Foam/frame_0088.jpg,No Foam/augmented/horizontal_flip/root/frame_0088__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0088.jpg,No Foam/augmented/brightness/root/frame_0088__brightness.jpg,brightness,"{""factor"": 1.0607}"
No Foam,root,No Foam/frame_0088.jpg,No Foam/augmented/contrast/root/frame_0088__contrast.jpg,contrast,"{""factor"": 0.9414}"
No Foam,root,No Foam/frame_0088.jpg,No Foam/augmented/saturation/root/frame_0088__saturation.jpg,saturation,"{""factor"": 1.067}"
No Foam,root,No Foam/frame_0088.jpg,No Foam/augmented/zoom_translate/root/frame_0088__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0015, ""shift_y_fraction"": 0.0123, ""zoom"": 1.0714}"
No Foam,root,No Foam/frame_0089.jpg,No Foam/augmented/small_rotation/root/frame_0089__small_rotation.jpg,small_rotation,"{""angle_degrees"": 7.7119}"
No Foam,root,No Foam/frame_0089.jpg,No Foam/augmented/horizontal_flip/root/frame_0089__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0089.jpg,No Foam/augmented/brightness/root/frame_0089__brightness.jpg,brightness,"{""factor"": 0.9486}"
No Foam,root,No Foam/frame_0089.jpg,No Foam/augmented/contrast/root/frame_0089__contrast.jpg,contrast,"{""factor"": 1.0187}"
No Foam,root,No Foam/frame_0089.jpg,No Foam/augmented/saturation/root/frame_0089__saturation.jpg,saturation,"{""factor"": 1.0324}"
No Foam,root,No Foam/frame_0089.jpg,No Foam/augmented/zoom_translate/root/frame_0089__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.018, ""shift_y_fraction"": -0.0258, ""zoom"": 1.0314}"
No Foam,root,No Foam/frame_0090.jpg,No Foam/augmented/small_rotation/root/frame_0090__small_rotation.jpg,small_rotation,"{""angle_degrees"": -1.068}"
No Foam,root,No Foam/frame_0090.jpg,No Foam/augmented/horizontal_flip/root/frame_0090__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0090.jpg,No Foam/augmented/brightness/root/frame_0090__brightness.jpg,brightness,"{""factor"": 1.0101}"
No Foam,root,No Foam/frame_0090.jpg,No Foam/augmented/contrast/root/frame_0090__contrast.jpg,contrast,"{""factor"": 0.8839}"
No Foam,root,No Foam/frame_0090.jpg,No Foam/augmented/saturation/root/frame_0090__saturation.jpg,saturation,"{""factor"": 0.9722}"
No Foam,root,No Foam/frame_0090.jpg,No Foam/augmented/zoom_translate/root/frame_0090__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0049, ""shift_y_fraction"": -0.0103, ""zoom"": 1.0693}"
No Foam,root,No Foam/frame_0091.jpg,No Foam/augmented/small_rotation/root/frame_0091__small_rotation.jpg,small_rotation,"{""angle_degrees"": -3.1743}"
No Foam,root,No Foam/frame_0091.jpg,No Foam/augmented/horizontal_flip/root/frame_0091__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0091.jpg,No Foam/augmented/brightness/root/frame_0091__brightness.jpg,brightness,"{""factor"": 1.0889}"
No Foam,root,No Foam/frame_0091.jpg,No Foam/augmented/contrast/root/frame_0091__contrast.jpg,contrast,"{""factor"": 1.0735}"
No Foam,root,No Foam/frame_0091.jpg,No Foam/augmented/saturation/root/frame_0091__saturation.jpg,saturation,"{""factor"": 1.0081}"
No Foam,root,No Foam/frame_0091.jpg,No Foam/augmented/zoom_translate/root/frame_0091__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0255, ""shift_y_fraction"": -0.0076, ""zoom"": 1.0343}"
No Foam,root,No Foam/frame_0092.jpg,No Foam/augmented/small_rotation/root/frame_0092__small_rotation.jpg,small_rotation,"{""angle_degrees"": -7.5107}"
No Foam,root,No Foam/frame_0092.jpg,No Foam/augmented/horizontal_flip/root/frame_0092__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0092.jpg,No Foam/augmented/brightness/root/frame_0092__brightness.jpg,brightness,"{""factor"": 0.858}"
No Foam,root,No Foam/frame_0092.jpg,No Foam/augmented/contrast/root/frame_0092__contrast.jpg,contrast,"{""factor"": 1.0763}"
No Foam,root,No Foam/frame_0092.jpg,No Foam/augmented/saturation/root/frame_0092__saturation.jpg,saturation,"{""factor"": 0.9009}"
No Foam,root,No Foam/frame_0092.jpg,No Foam/augmented/zoom_translate/root/frame_0092__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0211, ""shift_y_fraction"": -0.0184, ""zoom"": 1.0563}"
No Foam,root,No Foam/frame_0093.jpg,No Foam/augmented/small_rotation/root/frame_0093__small_rotation.jpg,small_rotation,"{""angle_degrees"": -2.9444}"
No Foam,root,No Foam/frame_0093.jpg,No Foam/augmented/horizontal_flip/root/frame_0093__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0093.jpg,No Foam/augmented/brightness/root/frame_0093__brightness.jpg,brightness,"{""factor"": 1.0461}"
No Foam,root,No Foam/frame_0093.jpg,No Foam/augmented/contrast/root/frame_0093__contrast.jpg,contrast,"{""factor"": 0.8687}"
No Foam,root,No Foam/frame_0093.jpg,No Foam/augmented/saturation/root/frame_0093__saturation.jpg,saturation,"{""factor"": 1.0393}"
No Foam,root,No Foam/frame_0093.jpg,No Foam/augmented/zoom_translate/root/frame_0093__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0173, ""shift_y_fraction"": -0.0151, ""zoom"": 1.048}"
No Foam,root,No Foam/frame_0094.jpg,No Foam/augmented/small_rotation/root/frame_0094__small_rotation.jpg,small_rotation,"{""angle_degrees"": 4.5639}"
No Foam,root,No Foam/frame_0094.jpg,No Foam/augmented/horizontal_flip/root/frame_0094__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0094.jpg,No Foam/augmented/brightness/root/frame_0094__brightness.jpg,brightness,"{""factor"": 1.0442}"
No Foam,root,No Foam/frame_0094.jpg,No Foam/augmented/contrast/root/frame_0094__contrast.jpg,contrast,"{""factor"": 1.0522}"
No Foam,root,No Foam/frame_0094.jpg,No Foam/augmented/saturation/root/frame_0094__saturation.jpg,saturation,"{""factor"": 0.9532}"
No Foam,root,No Foam/frame_0094.jpg,No Foam/augmented/zoom_translate/root/frame_0094__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0118, ""shift_y_fraction"": -0.0145, ""zoom"": 1.0663}"
No Foam,root,No Foam/frame_0095.jpg,No Foam/augmented/small_rotation/root/frame_0095__small_rotation.jpg,small_rotation,"{""angle_degrees"": -6.6644}"
No Foam,root,No Foam/frame_0095.jpg,No Foam/augmented/horizontal_flip/root/frame_0095__horizontal_flip.jpg,horizontal_flip,{}
No Foam,root,No Foam/frame_0095.jpg,No Foam/augmented/brightness/root/frame_0095__brightness.jpg,brightness,"{""factor"": 0.8703}"
No Foam,root,No Foam/frame_0095.jpg,No Foam/augmented/contrast/root/frame_0095__contrast.jpg,contrast,"{""factor"": 0.9418}"
No Foam,root,No Foam/frame_0095.jpg,No Foam/augmented/saturation/root/frame_0095__saturation.jpg,saturation,"{""factor"": 0.9181}"
